id,xPos,yPos,zPos,xRot,yRot,zRot,frametime
4245,8831.71,6542.094,291.669,294.854,180.399,343.176,22.492
4246,5296.383,6462.419,3100.426,67.731,284.801,228.585,25.861
4247,9834.902,4059.868,2534.824,294.985,350.912,256.913,10.69
4248,9949.739,7722.61,7131.571,192.147,25.871,55.886,24.307
4249,1758.227,1600.719,5590.776,348.122,321.807,167.166,30.993
4250,7780.968,8671.856,3190.161,342.671,127.389,113.986,26.435
4251,1104.975,5277.248,6234.408,300.779,259.512,29.815,6.226
4252,4810.545,5808.129,9126.26,138.396,70.46,40.549,26.232
4253,849.247,108.699,9987.217,105.579,294.447,193.255,29.665
4254,2270.62,5236.28,4578.909,315.55,346.543,30.178,7.63
4255,703.13,4426.124,8769.791,1.233,247.487,215.05,16.021
4256,7868.78,8550.769,8262.959,243.663,218.725,231.22,26.504
4257,704.611,4228.895,5695.162,69.469,359.645,230.889,7.165
4258,5990.402,5392.505,2265.429,83.053,7.522,324.972,32.117
4259,1198.604,7441.332,6434.326,158.339,63.095,36.29,21.573
4260,1566.886,3577.392,3836.584,201.203,32.679,310.402,18.981
4261,1736.895,3230.247,1784.747,229.478,256.643,101.244,32.098
4262,8954.092,6191.046,7853.884,76.936,77.714,130.804,9.935
4263,388.581,3554.29,1249.773,238.551,1.661,235.254,23.727
4264,4471.974,1776.776,1891.296,55.017,307.49,117.715,18.974
4265,4176.424,363.645,6491.927,215.545,92.748,217.791,31.008
4266,2801.948,3292.676,1109.438,20.937,276.043,321.784,30.695
4267,1598.367,2734.471,743.549,308.338,305.657,144.574,32.847
4268,1697.86,1182.254,8340.295,297.479,313.712,108.918,7.01
4269,6370.401,1824.126,871.13,57.598,115.865,3.497,10.843
4270,2237.51,8797.156,8898.585,163.634,112.907,229.154,30.877
4271,8571.291,5918.984,4553.078,198.046,204.308,61.637,20.14
4272,5235.65,2625.977,8325.735,325.289,210.029,217.042,23.518
4273,4769.863,6910.293,1862.638,87.75,118.578,145.22,10.855
4274,2262.18,9437.786,7604.606,35.142,66.647,26.532,19.643
4275,8393.012,6033.561,2110.369,104.356,91.896,228.394,24.251
4276,7153.191,1733.734,8633.929,6.843,200.098,27.097,28.734
4277,3729.613,7423.655,1769.014,234.955,245.262,119.668,31.113
4278,7840.05,2858.263,6140.51,247.725,349.743,70.069,12.785
4279,8970.182,3901.327,2309.064,153.698,201.806,133.118,30.34
4280,245.534,9141.886,3230.409,278.612,297.435,41.939,13.772
4281,9716.736,8724.018,2265.309,142.099,86.661,11.428,26.084
4282,7710.821,5410.845,2687.227,29.39,51.807,236.727,26.795
4283,39.441,7700.372,674.684,244.325,37.797,56.213,12.188
4284,8516.23,8992.89,9229.974,84.449,345.69,114.171,22.587
4285,7224.744,5321.376,9156.056,80.575,257.493,300.93,33.564
4286,4667.703,201.496,8872.286,50.457,196.856,183.697,23.377
4287,5948.357,2686.84,3421.713,312.215,64.141,23.528,30.935
4288,6542.218,6077.561,7551.515,131.26,358.191,29.476,10.348
4289,293.887,4681.181,5751.576,353.099,10.429,318.317,16.252
4290,5009.145,7320.516,654.364,238.376,196.754,139.662,32.579
4291,2732.602,8055.667,6523.625,312.905,258.633,101.002,32.17
4292,3709.405,7316.067,2549.144,0.513,341.279,183.036,28.716
4293,4509.823,6880.131,5474.384,336.441,282.346,302.102,27.442
4294,6214.501,4953.241,5292.239,144.379,358.024,20.278,11.686
4295,3918.372,1453.022,2623.917,91.259,123.642,181.925,22.094
4296,6514.601,6760.957,9682.062,234.061,267.255,34.006,6.666
4297,2133.316,6602.822,1599.639,305.162,70.398,335.973,10.516
4298,2624.453,1318.12,5902.081,4.714,262.579,301.742,13.062
4299,951.694,6550.607,590.061,339.772,316.348,184.849,23.043
4300,1774.803,4917.132,359.841,258.697,345.536,215.581,8.826
4301,4778.669,9486.044,8384.235,5.334,165.258,289.95,9.991
4302,4507.39,1386.79,1058.868,46.387,235.327,36.999,7.319
4303,8940.427,4194.916,4197.215,308.234,336.666,299.618,22.748
4304,6016.544,9101.584,6578.503,72.834,282.489,289.476,17.163
4305,3891.794,6533.68,2724.526,298.261,263.324,320.456,21.296
4306,8082.405,1061.915,6599.978,259.346,163.254,118.493,17.94
4307,1944.474,3835.634,6458.139,357.434,120.039,221.964,14.338
4308,4793.511,6962.064,5345.084,83.643,99.506,103.888,19.065
4309,5335.019,1580.784,1837.765,49.03,10.927,156.304,13.877
4310,1231.656,9780.876,7383.648,251.607,70.656,31.182,21.271
4311,4715.995,2676.834,3561.176,256.187,201.599,78.57,7.924
4312,7558.873,5586.993,9827.766,9.416,46.042,135.38,21.359
4313,6310.708,2385.789,9078.454,350.493,247.406,134.033,8.661
4314,9160.573,686.91,2973.791,218.637,232.569,219.219,9.301
4315,9787.272,584.531,4732.923,106.716,217.953,9.295,22.084
4316,6041.111,688.585,1975.133,81.406,48.037,221.609,13.883
4317,2915.358,6723.81,4125.812,48.305,256.067,19.941,13.082
4318,3702.79,251.345,1090.946,47.232,309.554,172.483,22.859
4319,7702.92,5118.144,8763.577,254.612,271.616,67.525,18.362
4320,30.801,4019.663,4244.634,81.51,62.69,64.897,32.747
4321,2286.119,5513.943,7310.335,52.423,241.218,218.947,17.877
4322,1338.342,1753.037,2808.612,127.424,219.581,130.636,18.771
4323,9547.997,8818.607,1623.077,159.911,102.654,43.878,28.057
4324,476.105,8942.396,232.628,238.908,334.902,240.569,21.246
4325,9544.561,6089.753,7018.869,87.484,142.214,133.318,14.677
4326,6477.262,1382.873,8473.129,196.988,43.815,228.859,30.043
4327,5889.178,7482.906,9965.508,230.613,29.835,234.09,24.543
4328,8201.676,3194.226,3451.226,125.537,80.907,145.149,30.393
4329,3400.089,4954.966,8971.436,145.218,198.754,80.697,15.777
4330,9326.756,8097.81,2713.717,121.239,209.088,350.008,28.914
4331,6101.94,1327.15,6552.855,116.847,324.825,51.773,20.407
4332,5801.859,3088.153,3882.325,89.368,241.82,150.592,22.237
4333,8920.59,6009.515,1042.078,316.71,358.556,234.04,30.174
4334,4031.892,438.839,2005.083,312.33,129.008,69.74,14.481
4335,4721.846,9639.893,6418.806,6.732,34.494,111.173,32.638
4336,9305.092,7955.251,5479.971,332.955,174.134,255.993,7.406
4337,3761.111,5453.136,1784.42,344.598,207.819,10.444,11.818
4338,2240.519,868.303,7241.128,212.354,199.316,348.98,32.158
4339,1962.578,1209.175,2156.027,275.397,358.311,282.015,14.464
4340,9097.586,14.689,3524.785,282.277,6.895,311.795,31.116
4341,3425.766,6408.868,6555.118,122.26,47.947,29.813,13.168
4342,7474.39,9821.598,5716.639,7.709,83.675,174.403,31.141
4343,2595.205,7225.781,5995.963,115.473,85.803,306.391,24.253
4344,993.86,979.261,5845.367,201.424,347.428,53.15,33.585
4345,3526.007,2613.893,8631.88,109.59,280.259,16.112,28.939
4346,6060.641,2946.961,7306.841,266.969,115.349,321.411,19.898
4347,3513.867,7162.19,1155.129,164.24,191.354,39.324,5.37
4348,9789.189,9104.085,8283.172,155.696,227.099,58.195,14.582
4349,1758.942,4145.301,5458.856,121.267,226.539,236.392,10.542
4350,1495.112,9829.943,630.601,220.779,173.919,190.185,30.129
4351,9004.986,621.582,4717.405,201.578,199.013,25.608,19.179
4352,8601.947,4701.589,4878.698,218.852,187.108,327.24,10.607
4353,2970.552,4930.722,539.648,135.207,317.095,216.918,23.547
4354,5851.41,4925.76,9287.202,295.74,282.915,66.903,15.495
4355,9047.573,6064.503,60.609,349.977,302.773,189.493,24.762
4356,8732.159,9989.879,2180.388,355.726,228.599,103.178,14.629
4357,4374.414,1760.282,6807.298,137.384,278.602,336.789,22.751
4358,8530.488,9513.414,6435.969,230.839,245.655,153.286,31.82
4359,8760.873,6830.945,436.342,178.644,113.363,255.584,32.956
4360,8303.704,7777.243,869.889,21.35,142.051,336.135,22.619
4361,5790.645,2851.78,4029.504,306.264,206.546,34.559,19.446
4362,3940.327,7220.772,6441.129,102.071,114.187,25.54,14.732
4363,5795.711,6063.236,2103.89,92.288,141.064,17.019,27.412
4364,3673.654,2185.839,6905.58,85.238,222.76,75.902,32.958
4365,5658.244,9050.941,3246.866,59.107,168.64,52.668,25.47
4366,7421.029,5993.136,333.403,264.136,103.927,79.85,10.213
4367,44.967,4051.866,9519.557,72.997,107.052,260.086,24.02
4368,3335.328,6774.924,5345.318,146.999,303.332,41.921,7.066
4369,1698.064,6147.898,1462.736,121.682,325.609,269.148,9.926
4370,2911.315,2421.441,3639.159,217.45,215.998,219.673,24.699
4371,6571.483,5668.54,5304.13,5.599,19.881,291.717,25.132
4372,3371.642,2456.456,5088.811,320.984,170.976,264.953,21.391
4373,1141.239,7509.737,8063.824,277.452,115.53,134.257,33.947
4374,5766.757,2833.102,9873.743,123.494,133.683,215.184,5.639
4375,9179.594,2486.317,7063.339,0.298,25.697,357.835,32.572
4376,478.63,9878.464,9498.456,353.275,126.803,203.41,28.784
4377,4850.712,8735.231,9565.662,58.545,136.365,3.001,32.491
4378,5225.007,8870.342,3102.202,87.814,254.086,235.056,14.227
4379,4401.338,730.832,7381.196,155.402,155.4,127.673,9.763
4380,689.83,1770.798,9485.606,181.278,285.828,356.796,17.898
4381,5165.502,8640.895,3747.162,161.464,38.906,220.003,25.079
4382,6959.364,5750.928,2986.29,200.448,247.218,97.447,20.927
4383,2941.083,5747.947,4866.566,191.799,162.477,132.041,15.884
4384,8780.143,7671.285,1322.826,114.168,110.011,96.492,15.343
4385,7266.255,4403.983,6708.946,333.038,191.264,12.426,31.985
4386,1683.734,3330.904,4809.373,169.408,123.672,349.371,13.95
4387,3344.053,3889.494,4868.795,145.325,224.787,26.243,25.508
4388,3112.894,7905.606,8814.487,92.306,73.592,61.595,27.806
4389,296.367,4352.165,7109.437,328.569,150.028,60.147,10.42
4390,8620.639,9094.186,703.759,69.418,344.138,108.777,16.784
4391,5213.297,9842.707,7702.708,280.361,161.169,322.298,28.987
4392,2077.329,603.328,5102.34,141.136,350.112,0.94,26.889
4393,2701.639,5534.917,5.336,38.281,12.016,62.328,17.763
4394,1516.791,6085.777,6679.986,350.213,141.279,242.642,28.216
4395,188.299,6830.989,1936.567,316.26,297.9,41.664,28.757
4396,3707.563,936.574,4548.183,10.054,106.175,156.437,12.492
4397,9856.537,7144.098,1248.657,152.89,279.432,81.065,9.629
4398,7479.049,186.851,9235.88,65.798,159.884,153.609,15.251
4399,7617.113,1422.703,6747.181,313.444,249.273,253.567,12.988
4400,1974.179,9044.843,8136.49,62.105,101.142,73.567,29.211
4401,4814.893,4766.744,8490.576,27.141,286.519,277.621,26.381
4402,7684.954,2535.488,9509.419,310.418,81.963,10.696,22.626
4403,1484.103,7270.013,3768.976,259.913,198.417,24.634,28.79
4404,17.026,2302.779,1233.815,254.327,157.806,165.813,10.779
4405,7712.149,7567.752,8405.613,237.191,70.916,40.138,12.366
4406,556.41,754.722,2825.247,50.069,309.997,334.364,26.683
4407,3479.361,2079.253,1303.98,13.542,61.357,9.538,12.259
4408,4353.768,9914.943,2045.49,273.921,99.655,62.426,29.153
4409,4462.687,8657.67,9793.106,243.58,57.345,2.236,13.132
4410,9792.848,3710.745,9579.636,107.437,194.903,109.703,26.599
4411,9762.893,5188.343,3943.289,288.603,304.184,161.942,27.388
4412,4095.709,2145.209,9425.004,4.867,161.193,8.568,20.322
4413,9934.001,2019.415,658.317,224.049,261.412,19.794,14.565
4414,5409.641,5919.556,1053.912,49.022,334.63,292.129,25.602
4415,182.735,8512.274,492.585,51.633,140.857,144.779,12.885
4416,640.004,7560.079,8795.869,79.503,45.243,140.88,23.741
4417,3795.699,7950.711,4903.61,111.876,132.984,100.998,13.014
4418,8840.825,7553.419,8938.89,261.772,294.626,251.87,13.492
4419,8450.412,618.877,642.373,262.119,332.47,231.175,27.282
4420,7321.823,4957.264,4069.043,193.172,179.22,177.22,30.463
4421,7417.789,2189.4,9741.87,267.487,160.335,42.733,10.888
4422,3262.366,2786.832,5200.703,150.339,14.045,176.027,8.72
4423,3882.327,424.074,9149.578,55.543,72.477,359.248,6.08
4424,5285.6,1000.945,9571.652,29.761,46.269,279.963,22.697
4425,5300.839,7793.546,435.419,35.706,125.555,278.73,9.6
4426,8902.07,4716.038,7964.26,97.238,268.256,193.197,15.878
4427,3495.006,731.027,1230.766,93.298,330.604,188.66,6.012
4428,6296.043,1140.063,7754.943,139.724,320.71,42.818,15.39
4429,8316.347,2454.083,5304.895,166.322,345.435,196.326,18.736
4430,6369.682,7066.508,5701.801,239.396,96.324,230.326,11.774
4431,1401.436,6216.505,8621.222,304.495,37.522,123.041,16.458
4432,8215.249,2050.922,5979.207,285.407,308.927,112.465,12.993
4433,2484.925,9732.891,7325.494,193.227,170.149,244.403,26.244
4434,5559.904,5354.893,6920.121,78.564,188.968,41.857,18.341
4435,7471.753,9122.363,7998.427,235.417,178.18,265.224,19.114
4436,6972.945,8659.381,3888.732,68.174,164.19,93.348,32.343
4437,4139.625,4205.246,6610.289,291.521,276.047,200.229,12.014
4438,184.456,4487.604,4482.483,184.582,262.92,324.409,12.435
4439,7504.513,8056.241,8570.872,257.702,216.888,264.504,18.562
4440,3169.118,6760.471,3311.509,178.696,108.231,354.907,27.398
4441,5314.441,1523.756,5778.592,64.407,134.002,140.093,17.697
4442,2838.158,2755.319,2033.007,146.833,30.562,119.633,14.25
4443,7544.985,4823.322,9207.038,13.019,300.568,1.936,25.32
4444,807.026,2700.674,3864.255,356.699,285.588,354.361,17.53
4445,8799.493,8578.532,3919.21,253.18,253.516,327.691,21.127
4446,4272.046,6552.25,9261.242,105.906,323.989,321.315,8.204
4447,3508.671,9912.408,8486.233,15.853,305.085,218.852,28.335
4448,6433.926,5437.592,7566.112,215.525,286.965,241.056,9.782
4449,6240.098,9453.692,9098.803,187.801,205.675,6.352,7.717
4450,5104.144,5696.048,2239.606,144.48,158.115,295.241,7.804
4451,5154.69,1243.051,4874.235,264.309,211.665,165.688,7.69
4452,9628.163,3814.12,375.302,102.422,107.856,198.711,15.276
4453,2056.598,8232.787,8797.647,248.759,333.706,30.774,31.809
4454,693.503,7712.333,1734.2,172.827,97.764,251.71,8.151
4455,134.978,7117.013,2757.554,208.416,329.74,321.281,6.019
4456,7609.417,4387.963,7365.944,41.009,38.801,237.311,9.76
4457,1501.459,9645.672,6895.734,145.441,92.718,303.691,24.882
4458,2191.393,991.254,1129.282,165.443,312.937,341.934,11.939
4459,8732.147,9100.481,905.387,171.378,305.701,246.655,16.004
4460,4026.883,7106.692,9195.039,127.236,154.943,230.805,33.247
4461,1131.485,8275.327,5084.37,3.859,108.887,3.334,30.131
4462,4513.954,5699.92,8444.286,121.217,25.556,208.568,13.653
4463,1148.497,1486.806,6806.338,123.894,271.168,148.868,23.592
4464,7647.606,4567.589,8886.144,239.026,207.251,239.27,32.174
4465,3973.613,13.72,9274.336,68.871,322.19,183.312,7.633
4466,4098.24,7128.174,5980.203,200.569,148.187,236.731,9.125
4467,8405.096,6049.666,6125.715,207.838,320.644,1.431,11.535
4468,2156.173,4507.051,1592.116,48.974,194.173,51.331,11.848
4469,8557.338,7349.586,8621.847,325.968,22.342,193.617,18.258
4470,6904.627,1981.435,1051.259,148.707,342.157,344.603,17.027
4471,4432.489,9860.359,4193.644,19.691,114.005,90.834,29.006
4472,4609.537,6155.325,3351.622,282.475,146.962,69.685,8.504
4473,7679.938,9794.995,3689.996,96.626,158.988,350.328,17.757
4474,4386.167,344.829,4081.797,198.779,234.189,235.055,14.106
4475,1079.081,6327.194,7437.63,191.986,277.246,40.855,29.598
4476,746.053,381.799,7600.15,36.575,319.822,47.648,9.125
4477,5157.4,9576.567,2083.06,99.02,36.038,12.745,9.584
4478,9562.083,6152.286,7817.436,339.252,290.383,71.635,14.019
4479,4763.289,9473.471,8763.356,189.094,66.425,164.541,19.17
4480,7903.244,1500.941,3094.139,319.333,88.815,76.308,8.992
4481,7321.719,5843.707,1224.178,345.051,214.503,58.389,27.534
4482,3105.059,1609.786,5096.122,323.653,60.303,202.812,31.731
4483,1364.494,7084.012,9726.712,41.443,226.673,333.385,33.557
4484,1746.073,5836.575,4358.577,291.041,133.916,63.804,21.388
4485,2041.763,2669.991,4751.766,170.812,207.307,32.726,5.583
4486,9809.479,2880.934,1282.007,102.213,357.326,299.889,5.285
4487,6903.82,1617.236,2063.214,22.474,124.393,173.648,23.193
4488,5845.181,2745.194,8235.86,205.669,224.562,270.689,5.027
4489,9723.944,4231.056,48.438,101.283,355.715,128.497,26.461
4490,5696.543,8031.104,4722.821,149.363,157.042,212.787,28.464
4491,1321.19,8224.2,743.948,191.679,98.936,116.041,14.338
4492,2216.264,2697.653,6967.721,199.074,108.281,40.096,11.162
4493,1105.332,1530.952,2347.31,154.691,294.258,10.697,5.329
4494,7404.208,4273.538,2972.269,327.366,301.078,121.081,23.208
4495,5918.907,281.343,7262.557,41.102,164.437,187.135,14.892
4496,1242.465,6516.157,9803.424,141.179,283.418,155.275,32.334
4497,3826.286,6343.517,8233.735,316.884,21.51,294.088,30.95
4498,6294.319,9180,5134.19,27.449,275.333,87.156,16.167
4499,7318.638,7565.283,2602.172,229.103,247.082,192.048,16.01
4500,6065.549,1034.953,5968.384,259.84,115.165,175.87,22.577
4501,1361.233,4209.942,3697.499,5.338,307.605,0.066,33.644
4502,1008.658,2729.528,8651.218,305.099,96.347,69.24,26.449
4503,4706.64,5708.322,2363.343,20.344,64.142,328.523,17.893
4504,8722.948,687.067,2540.749,51.327,47.731,151.893,19.96
4505,2456.595,2336.799,5316.477,283.638,29.542,205.458,11.907
4506,4607.185,4979.613,7540.314,264.532,258.888,340.011,16.249
4507,4521.061,6580.122,7595.739,294.06,189.135,322.425,33.075
4508,4431.091,3826.244,2123.615,309.706,231.179,83.777,33.005
4509,4003.659,9416.699,5179.318,135.901,120.179,269.639,13.727
4510,565.559,2777.472,3092.707,124.828,33.211,9.268,17.793
4511,8339.876,3014.665,3986.431,102.514,174.174,68.441,13.689
4512,77.942,6034.031,4321.68,218.511,200.761,148.588,27.285
4513,2392.987,2235.981,2095.949,317.976,242.378,347.248,18.56
4514,1439.607,373.526,2923.47,59.762,194.201,359.317,28.449
4515,8995.982,1864.648,7870.601,170.458,357.182,13.38,27.79
4516,5170.288,3690.081,5094.636,251.205,331.911,155.034,19.126
4517,7117.533,8252.359,2914.307,33.031,50.353,141.974,6.257
4518,9696.659,6268.491,6997.303,291.15,193.868,218.527,21.84
4519,3068.453,8458.046,7840.91,323.295,339.713,37.583,24.928
4520,6705.725,5619.768,4426.795,55.03,359.239,60.836,9.932
4521,8180.154,3495.092,4713.582,131.143,70.885,164.504,17.293
4522,314.865,1853.336,8997.159,211.98,306.056,177.691,13.455
4523,80.838,1074.666,8784.874,98.518,220.773,27.68,26.349
4524,2155.616,4824.502,3901.655,72.531,264.606,132.32,26.131
4525,5852.349,3633.194,8899.423,58.648,340.046,73.197,21.952
4526,3348.424,7066.391,3525.791,43.991,239.321,175.562,15.348
4527,2413.195,3839.852,4044.52,283.282,353.084,340.153,29.915
4528,1868.217,4501.686,7650.615,1.103,140.396,148.577,23.392
4529,6351.77,8951.096,674.095,282.637,309.494,275.791,32.325
4530,9981.621,2307.001,2810.77,268.668,120.546,314.843,25.992
4531,9420.998,4948.889,319.919,342.898,61.463,217.69,12.922
4532,8059.965,1961.843,210.436,285.361,336.222,303.542,16.329
4533,7460.173,8257.526,4030.137,71.066,165.005,183.759,25.848
4534,4682.432,2710.209,6080.638,294.701,133.306,117.574,21.281
4535,1709.852,6628.85,327.756,85.916,53.768,137.348,23.243
4536,3419.161,4437.947,2441.337,132.593,84.915,194.723,10.828
4537,3084.293,8240.796,1445.449,223.286,327.262,320.211,28.615
4538,8642.269,6028.531,456.116,230.023,130.425,75.423,7.581
4539,350.907,2874.278,8556.193,315.439,95.907,274.913,13.655
4540,2685.531,8700.469,4724.717,54.961,275.207,203.249,30.288
4541,1636.267,8288.579,4667.168,322.486,232.323,284.1,31.072
4542,9265.789,9523.6,4594.953,40.96,2.373,299.1,11.316
4543,3183.033,2202.847,9844.362,12.189,23.546,242.624,27.243
4544,7539.382,6645.697,6711.677,227.956,82.321,76.496,10.413
4545,4825.41,8103.387,8335.875,316.577,339.965,33.672,27.221
4546,8457.809,5009.567,4915.578,262.586,322.018,19.674,13.954
4547,7524.08,2989.366,1822.653,313.097,332.679,358.826,18.494
4548,2236.31,4610.672,7078.308,250.724,333.06,8.038,21.692
4549,1069.28,4849.56,7847.768,358.601,112.042,74.509,26.827
4550,9948.8,3116.619,3601.992,332.202,80.407,316.26,14.822
4551,8216.371,6153.12,6152.113,240.178,205.484,130.913,29.006
4552,973.259,8722.248,9955.018,25.471,274.829,50.493,30.825
4553,1140.871,8331.361,9291.959,315.975,13.492,40.371,33.174
4554,2097.188,4579.082,9537.398,25.162,167.475,258.371,26.303
4555,7570.436,6376.305,601.898,100.474,5.297,6.145,12.223
4556,2759.659,211.743,4547.55,81.5,8.684,111.368,17.404
4557,4591.836,6572.809,5941.764,207.68,189.816,48.236,12.98
4558,4955.955,4337.179,1900.846,155.143,262.736,167.433,28.951
4559,2956.611,4093.87,7690.69,111.943,230.051,139.35,6.788
4560,8147.636,9637.26,3659.552,197.71,269.033,271.397,30.382
4561,3769.752,9835.556,4980.496,291.69,132.193,246.178,32.053
4562,4154.398,2769.286,9927.977,281.222,211.831,344.21,23.299
4563,8379.268,1636.772,78.609,359.611,352.991,37.646,18.124
4564,2164.179,9867.016,3706.966,281.396,112.943,354.143,21.201
4565,7163.535,7038.598,6426.045,338.248,106.551,4.037,18.18
4566,1257.754,8217.079,5413.065,277.731,47.353,287.787,26.219
4567,2821.653,3993.606,8513.337,262.264,23.268,266.954,25.808
4568,959.482,7024.977,3372.896,161.055,331.162,319.208,32.826
4569,4210,3037.848,5627.938,25.425,225.015,244.568,31.744
4570,5189.001,8506.575,2905.782,107.404,42.307,251.372,33.632
4571,9163.727,7118.08,245.093,76.734,37.862,187.881,29.813
4572,9138.324,442.395,6117.514,105.655,185.092,160.969,15.533
4573,5864.683,5492.659,3798.798,110.808,290.785,209.604,13.485
4574,6445.813,552.844,862.574,34.012,184.775,54.7,10.171
4575,7375.3,5086.661,3717.864,151.524,271.425,299.7,5.14
4576,2028.02,2347.007,6761.169,150.94,74.1,13.057,7.884
4577,8634.352,3485.213,2292.012,331.601,250.921,234.4,15.285
4578,3047.103,6200.61,1205.24,10.894,256.702,344.415,8.836
4579,6370.02,3021.607,1372.143,156.424,248.64,116.136,10.904
4580,5018.27,2964.171,3905.367,354.7,351.694,243.154,11.496
4581,2630.024,5745.145,418.771,122.247,70.098,105.844,26.748
4582,392.36,5914.417,6729.963,8.711,140.364,33.079,26.692
4583,3281.8,5849.405,9321.436,331.466,205.057,340.014,10.976
4584,3427.201,5800.926,6666.041,231.146,202.097,280.943,20.146
4585,2779.314,1444.868,2579.858,265.612,144.373,47.754,15.472
4586,524.43,1351.316,8708.807,47.309,311.329,184.771,5.124
4587,3020.046,1200.527,3589.325,333.734,313.978,321.33,13.735
4588,7931.886,8954.298,2939.888,281.832,76.806,342.275,11.958
4589,1968.894,9260.289,2434.249,265.325,187.687,60.998,9.395
4590,7155.643,7697.77,9186.175,265.029,304.014,52.258,29.024
4591,1397.928,8217.32,559.455,192.393,278.896,265.826,8.944
4592,1777.152,2364.831,486.448,295.41,7.08,165.243,31.167
4593,2940.055,2698.516,4610.982,306.934,87.71,241.167,24.378
4594,6451.403,3655.166,6421.755,182.721,292.563,262.864,33.969
4595,6109.743,7902.654,3705.78,174.609,214.596,215.736,5.901
4596,3636.315,9493.819,5632.382,180.711,287.209,250.576,31.835
4597,1308.994,2946.562,2100.859,229.64,211.34,153.463,27.212
4598,128.417,6062.37,6360.947,36.198,234.936,271.694,14.413
4599,1615.742,2537.986,8596.759,71.622,195.901,325.208,27.255
4600,6732.588,5355.162,1882.69,38.444,17.728,245.905,12.119
4601,554.609,6636.606,6522.771,317.044,250.8,46.964,25.906
4602,784.093,2835.864,1641.511,48.736,122.535,175.25,10.481
4603,4127.281,2525.882,13.46,142.709,108.657,283.215,9.815
4604,3325.569,2540.14,8265.613,8.779,79.644,279.921,9.161
4605,1503.184,2581.644,2155.008,132.4,243.464,108.277,31.536
4606,3475.423,3005.436,52.457,204.266,80.949,142.603,30.582
4607,1065.846,6588.041,7328.421,149.979,193.229,189.787,7.52
4608,3622.401,6671.778,5436.599,202.016,354.624,71.203,22.96
4609,4429.957,872.925,6059.829,126.322,23.175,244.084,23.311
4610,162.727,928.094,8713.947,94.705,302.299,205.063,24.693
4611,2987.291,7572.38,7211.409,195.363,21.746,238.435,20.672
4612,2279.895,2656.167,6708.391,166.389,66.139,60.847,7.573
4613,5548.576,8398.884,5459.752,213.467,207.636,38.986,21.135
4614,7600.847,3438.58,9137.609,123.9,202.606,173.654,7.782
4615,2403.233,3535.241,1181.151,243.627,287.7,298.369,15.025
4616,8743.687,1603.466,9073.457,25.998,177.065,51.416,23.931
4617,7311.136,1074.33,302.396,120.49,224.769,100.674,25.999
4618,8386.34,3301.559,29.69,107.772,220.832,65.701,29.526
4619,7017.903,2742.026,5691.894,339.522,112.921,204.74,9.821
4620,8937.514,5513.021,835.392,108.239,220.908,359.329,7.234
4621,766.214,1884.095,9437.945,8.488,232.13,28.734,6.969
4622,5036.185,1041.447,6312.563,305.244,214.231,73.635,24.501
4623,9768.541,4419.25,9662.443,199.128,72.005,97.961,11.395
4624,7584.506,8459.58,8910.573,186.951,233.875,343.611,8.464
4625,8729.269,563.92,1062.384,231.134,348.849,70.202,31.985
4626,7260.058,5060.573,670.718,15.738,123.736,92.265,14.306
4627,8505.335,4786.748,4405.227,314.4,113.306,46.189,24.235
4628,6121.557,3737.187,888.366,356.687,92.879,202.221,26.72
4629,7002.78,8626.957,2854.665,45.666,174.565,218.135,31.143
4630,6181.962,5043.638,7677.026,128.224,236.855,169.66,23.181
4631,6909.345,3036.734,4320.912,189.036,6.956,242.184,30.979
4632,9748.364,2684.26,1259.861,352.089,297.313,273.752,20.627
4633,8960.644,4448.015,7806.73,358.083,274.625,329.174,22.069
4634,2134.876,6097.976,6167.111,220.356,23.644,260.859,8.421
4635,4905.967,6251.166,6730.464,308.279,212.654,353.564,21.406
4636,3638.353,1128.282,5588.72,9.175,87.038,160.164,23.638
4637,9110.579,6443.795,7130.735,82.052,178.395,213.892,32.823
4638,1394.966,7518.761,1905.176,192.326,207.334,212.937,6.019
4639,4293.628,6834.816,2364.557,351.313,158.785,215.922,13.543
4640,32.433,9628.868,3741.541,194.073,153.361,92.22,29.596
4641,9713.992,3244.511,5394.637,206.379,289.922,229.129,23.115
4642,5425.863,6324.341,5602.235,167.113,318.747,225.558,8.169
4643,729.138,9872.146,6272.127,172.011,344.264,22.597,9.31
4644,7612.806,8341.91,9906.997,7.778,270.971,91.419,24.823
4645,6603.538,968.426,2254.369,201.041,199.621,216.258,19.536
4646,7597.151,2875.996,3377.216,316.184,338.727,204.963,32.128
4647,2690.828,7247.3,4887.688,298.484,256.012,334.884,22.256
4648,8675.605,2378.116,3675.109,321.374,54.538,222.837,7.151
4649,4069.359,8259.309,2591.044,235.164,242.358,40.279,16.411
4650,1861.933,6324.775,7160.805,222.39,145.747,65.604,31.303
4651,5715.252,8814.65,766.639,282.463,116.182,115.003,26.785
4652,3926.004,8863.359,8643.251,331.886,251.273,195.934,14.316
4653,504.772,3916.759,2194.685,210.894,21.453,281.737,14.789
4654,6820.773,5296.813,4584.113,164.704,130.436,243.494,21.883
4655,8431.35,426.139,3901.105,22.466,217.877,87.733,13.569
4656,8392.734,2152.461,7268.575,325.122,236.128,177.509,28.922
4657,2028.348,8022.012,2992.919,282.038,312.163,300.737,11.456
4658,6636.489,8470.271,619.231,229.22,1.569,121.225,27.197
